,budget,genre,id,imdb_id,overview,original_title,popularity,revenue,release_date,title,year,is_winner
95,1800000,Drama,84175,tt2125435,"Hushpuppy, an intrepid six-year-old girl, lives with her father, Wink in 'the Bathtub', a southern Delta community at the edge of the world. Wink?€?s tough love prepares her for the unraveling of the universe ?€? for a time when he?€?s no longer there to protect her. When Wink contracts a mysterious illness, nature flies out of whack ?€? temperatures rise, and the ice caps melt, unleashing an army of prehistoric creatures called aurochs. With the waters rising, the aurochs coming, and Wink?€?s health fading, Hushpuppy goes in search of her lost mother.",Beasts of the Southern Wild,5.550496,21107746,6/29/2012,Beasts of the Southern Wild,2012,FALSE
96,1800000,Fantasy,84175,tt2125435,"Hushpuppy, an intrepid six-year-old girl, lives with her father, Wink in 'the Bathtub', a southern Delta community at the edge of the world. Wink?€?s tough love prepares her for the unraveling of the universe ?€? for a time when he?€?s no longer there to protect her. When Wink contracts a mysterious illness, nature flies out of whack ?€? temperatures rise, and the ice caps melt, unleashing an army of prehistoric creatures called aurochs. With the waters rising, the aurochs coming, and Wink?€?s health fading, Hushpuppy goes in search of her lost mother.",Beasts of the Southern Wild,5.550496,21107746,6/29/2012,Beasts of the Southern Wild,2012,FALSE
214,100000000,Drama,68718,tt1853728,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.",Django Unchained,19.785025,425368238,12/25/2012,Django Unchained,2012,FALSE
215,100000000,Western,68718,tt1853728,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.",Django Unchained,19.785025,425368238,12/25/2012,Django Unchained,2012,FALSE
384,61000000,Drama,82695,tt1707386,"An adaptation of the successful stage musical based on Victor Hugo's classic novel set in 19th-century France, in which a paroled prisoner named Jean Valjean seeks redemption.",Les Mis??rables,13.52408,441809770,12/18/2012,Les Mis??rables,2012,FALSE
385,61000000,Music,82695,tt1707386,"An adaptation of the successful stage musical based on Victor Hugo's classic novel set in 19th-century France, in which a paroled prisoner named Jean Valjean seeks redemption.",Les Mis??rables,13.52408,441809770,12/18/2012,Les Mis??rables,2012,FALSE
386,61000000,Romance,82695,tt1707386,"An adaptation of the successful stage musical based on Victor Hugo's classic novel set in 19th-century France, in which a paroled prisoner named Jean Valjean seeks redemption.",Les Mis??rables,13.52408,441809770,12/18/2012,Les Mis??rables,2012,FALSE
393,120000000,Adventure,87827,tt0454876,"The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean.",Life of Pi,14.045042,609016565,11/20/2012,Life of Pi,2012,FALSE
394,120000000,Drama,87827,tt0454876,"The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean.",Life of Pi,14.045042,609016565,11/20/2012,Life of Pi,2012,FALSE
395,120000000,Action,87827,tt0454876,"The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean.",Life of Pi,14.045042,609016565,11/20/2012,Life of Pi,2012,FALSE
398,65000000,History,72976,tt0443272,"A revealing drama that focuses on the 16th President's tumultuous final months in office. In a nation divided by war and the strong winds of change, Lincoln pursues a course of action designed to end the war, unite the country and abolish slavery. With the moral courage and fierce determination to succeed, his choices during this critical moment will change the fate of generations to come.",Lincoln,10.680331,275293450,11/9/2012,Lincoln,2012,FALSE
399,65000000,Drama,72976,tt0443272,"A revealing drama that focuses on the 16th President's tumultuous final months in office. In a nation divided by war and the strong winds of change, Lincoln pursues a course of action designed to end the war, unite the country and abolish slavery. With the moral courage and fierce determination to succeed, his choices during this critical moment will change the fate of generations to come.",Lincoln,10.680331,275293450,11/9/2012,Lincoln,2012,FALSE
540,21000000,Drama,82693,tt1045658,"After spending eight months in a mental institution, a former teacher moves back in with his parents and tries to reconcile with his ex-wife.",Silver Linings Playbook,14.488111,205738714,9/8/2012,Silver Linings Playbook,2012,FALSE
541,21000000,Comedy,82693,tt1045658,"After spending eight months in a mental institution, a former teacher moves back in with his parents and tries to reconcile with his ex-wife.",Silver Linings Playbook,14.488111,205738714,9/8/2012,Silver Linings Playbook,2012,FALSE
542,21000000,Romance,82693,tt1045658,"After spending eight months in a mental institution, a former teacher moves back in with his parents and tries to reconcile with his ex-wife.",Silver Linings Playbook,14.488111,205738714,9/8/2012,Silver Linings Playbook,2012,FALSE
784,40000000,Thriller,97630,tt1790885,"A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L. Team 6 in May, 2011.",Zero Dark Thirty,9.649303,132820716,12/19/2012,Zero Dark Thirty,2012,FALSE
785,40000000,Drama,97630,tt1790885,"A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L. Team 6 in May, 2011.",Zero Dark Thirty,9.649303,132820716,12/19/2012,Zero Dark Thirty,2012,FALSE
786,40000000,History,97630,tt1790885,"A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L. Team 6 in May, 2011.",Zero Dark Thirty,9.649303,132820716,12/19/2012,Zero Dark Thirty,2012,FALSE
563,15000000,Drama,74643,tt1655442,"Hollywood, 1927: As silent movie star George Valentin wonders if the arrival of talking pictures will cause him to fade into oblivion, he sparks with Peppy Miller, a young dancer set for a big break.",The Artist,11.440948,133432856,5/15/2011,The Artist,2011,TRUE
564,15000000,Comedy,74643,tt1655442,"Hollywood, 1927: As silent movie star George Valentin wonders if the arrival of talking pictures will cause him to fade into oblivion, he sparks with Peppy Miller, a young dancer set for a big break.",The Artist,11.440948,133432856,5/15/2011,The Artist,2011,TRUE
565,15000000,Romance,74643,tt1655442,"Hollywood, 1927: As silent movie star George Valentin wonders if the arrival of talking pictures will cause him to fade into oblivion, he sparks with Peppy Miller, a young dancer set for a big break.",The Artist,11.440948,133432856,5/15/2011,The Artist,2011,TRUE
244,40000000,Drama,64685,tt0477302,"A year after his father's death, Oskar, a troubled young boy, discovers a mysterious key he believes was left for him by his father and embarks on a scavenger hunt to find the matching lock.",Extremely Loud & Incredibly Close,7.82605,55247881,12/24/2011,Extremely Loud & Incredibly Close,2011,FALSE
334,170000000,Adventure,44826,tt0970179,"Hugo is an orphan boy living in the walls of a train station in 1930s Paris. He learned to fix clocks and other gadgets from his father and uncle which he puts to use keeping the train station clocks running. The only thing that he has left that connects him to his dead father is an automaton (mechanical man) that doesn't work without a special key which Hugo needs to find to unlock the secret he believes it contains. On his adventures, he meets with a shopkeeper, George Melies, who works in the train station and his adventure-seeking god-daughter. Hugo finds that they have a surprising connection to his father and the automaton, and he discovers it unlocks some memories the old man has buried inside regarding his past.",Hugo,14.046164,185770160,11/22/2011,Hugo,2011,FALSE
335,170000000,Drama,44826,tt0970179,"Hugo is an orphan boy living in the walls of a train station in 1930s Paris. He learned to fix clocks and other gadgets from his father and uncle which he puts to use keeping the train station clocks running. The only thing that he has left that connects him to his dead father is an automaton (mechanical man) that doesn't work without a special key which Hugo needs to find to unlock the secret he believes it contains. On his adventures, he meets with a shopkeeper, George Melies, who works in the train station and his adventure-seeking god-daughter. Hugo finds that they have a surprising connection to his father and the automaton, and he discovers it unlocks some memories the old man has buried inside regarding his past.",Hugo,14.046164,185770160,11/22/2011,Hugo,2011,FALSE
336,170000000,Family,44826,tt0970179,"Hugo is an orphan boy living in the walls of a train station in 1930s Paris. He learned to fix clocks and other gadgets from his father and uncle which he puts to use keeping the train station clocks running. The only thing that he has left that connects him to his dead father is an automaton (mechanical man) that doesn't work without a special key which Hugo needs to find to unlock the secret he believes it contains. On his adventures, he meets with a shopkeeper, George Melies, who works in the train station and his adventure-seeking god-daughter. Hugo finds that they have a surprising connection to his father and the automaton, and he discovers it unlocks some memories the old man has buried inside regarding his past.",Hugo,14.046164,185770160,11/22/2011,Hugo,2011,FALSE
424,30000000,Fantasy,59436,tt1605783,A romantic comedy about a family traveling to the French capital for business. The party includes a young engaged couple forced to confront the illusion that a life different from their own is better.,Midnight in Paris,11.43256,151119219,5/11/2011,Midnight in Paris,2011,FALSE
